title,label
"항공우주 관련 학회 성명서 ""우주항공청 설립 지체해선 안돼""",1
항공우주력 건설 ‘공군 미래기획위위원회’ 출범,1
항공우주산업 기술 교류·홍보의 장으로… ‘ADEX 2021’ 성황리 마무리,1
항공우주엔진 요람 한화…KF-X·누리호 심장도 이곳에서,1
항공우주청 입지가 중요한 게 아니다,1
"항공정비산업, 2030년까지 5조 원 규모 시장으로 키운다",1
항공정찰용 위장·모의 표적 식별 기술 국내 첫 개발,1
항공통제·피아식별 시스템 인증시험 수행 군 전담조직 구성,1
항법 SW 자동 생성 플랫폼 기술 독자 개발,1
"항속·무장 능력 열세 FA-50, 성능 개선 필요하지만…",1
"항우연 345명 소송 제기…""소득세 내는 연구수당, 퇴직금 포함해야""",1
"항우연 노조 ""과기정통부 산하 우주항공청 반대…대통령 직속기구 돼야""",1
"항우연 만난 우주청…""재사용발사체·첨단위성 등 임무 발굴해달라""",1
항우연 전문가 6명 한화에어로 입사 완료...민간 발사체 개발 본격 시동,1
"항우연 전임 원장들, ""임철호 원장 해임요구 재고해달라"" 탄원서 제출",1
"항우연 젊은 연구자 만난 우주청장 ""연구비 과감히 투자""",1
항우연 조직개편 반발 확산…나로우주센터장도 보직 사퇴,1
"항우연, 10년간 기술료 70억 중 연구개발에 16억… “민간 우주산업에 도움 안 돼”",1
"항우연, 2025년 누리호 4차 발사 준비 본격화",1
"항우협 ""국가 우주항공 거버넌스 구축 시급"" 우주항공청 설립 촉구",1
항우硏 前 원장들 “조직내홍 안타깝다”…‘세대교체’로 돌파구 찾아야,1
"해경, 함정 건조방식 ‘최저가 낙찰→협상에 의한 계약’ 변경",1
해경청 바다속 대형사고 발생시 수중탐색용 드론 개발연구 착수,1
"해군 ""경항모는 유사시 움직이는 군사 기지 역할""",1
"해군 ""무인함정·잠수정 확보하고 2033년까지 경항모 전력화""",1
해군 “경항모사업 정상 추진”,1
해군 “첨단과학기술 기반 해양 강군 건설 역량 집중”,1
해군 214급 잠수함 '2척 수리·7척 전수조사’로 작전 차질,1
해군 6번째 신형 호위함 ‘포항함’… 첫 기적 울렸다,1
해군 경항모 사업 현 정부 임기 내 착수 무산… 예산 대폭 삭감,1
해군 고속정서 폭발한 수류탄은 70년대 생산 제품,1
해군 노후 해상작전헬기 대체 전력 확보한다,1
"해군 따로, 공군 따로 놀면 최첨단 기동함대도 무용지물 된다",1
해군 여중사 사망… ‘3가지 의문점’,1
해군 운용 4400톤급 구축함 전투체계 등 바뀐다,1
해군 유일의 기뢰대항 전력… 미래 ‘입체전력’ 보강해야,1
해군 이어 공군도 집단감염... '백신 없이는 백약이 무효?',1
해군 정책 수립 관계자 ‘국방과학기술 혁신’ 논의,1
해군 차세대 초계기 ‘P-8A 포세이돈’ 내년 두 차례 한국 이송,1
"해군 차세대 해상초계기 P-8A 포세이돈, 2023년 도입예정",1
"해군 차세대 호위함 사업, 낙찰 후폭풍 거세",1
해군 함정 최후 보루 CIWS-II 국산화 본격 시작,1
"해군 해상작전헬기 ‘와일드캣’, 원인 모를 진동으로 비행 중지 ",1
해군 해상초계기 포세이돈 첫 공개 ‘잠수함 킬러’… 내년부터 작전 투입,1
"해군- ADD, 과학화훈련 지원 손잡았다",1
"해군, '해양무인전력사령부' 창설 추진…함대는 2개로 축소",1
"해군, ‘2023 해군R&D 기술기획 협력세미나’ 개최",1
"해군, ‘SM-2 함대공 요격미사일’ 국내 첫 실사격 훈련",1
"해군, ""경항모 사업 '돈먹는 하마' 아니다""",1
"해군, 100t급 고속상륙정 2척 진수…전투력 급상승 기대",1
"해군, 2800t급 신형 호위함 ‘춘천함’ 진수",1
"해군, 4차 산업혁명 ‘스마트 네이비’ 구현 박차",1
"해군, 국제해양방위산업전 함정기술·무기체계 세미나",1
"해군, 바닷속 기뢰 제거 능력 크게 향상",1
"해군, 우수 함정 획득 ‘함정기술 세미나’ 연다",1
"해군, 유·무인 복합전투체계 시연…미래 상륙작전 공개",1
"해군, 제주민군복합항서 함상토론회",1
"해군, 차기 소해함 사업 2024년부터 본격화",1
"해군, 첫 전용 훈련함 ‘한산도함’ 인수",1
"해군, 한반도 해양안보 정책 포럼",1
"해군, 해양무인체계 기술발전 협의회 개최",1
해군력과 우주전력 만나 압도적 대응능력 키운다,1
해군의 항공모함 건조사업은 대북 해군전력의 역전이다,1
해군의 핵심 미래 ‘차세대 구축함’ HD현대중공업이 밑그림 그린다,1
"해군장교, 美연구진과 '초저소음 헬기' 개발",1
해군참모총장 인사 연기… 중장 진급자 발표,1
"해군창설74주년, 해양강군·대양해군 향해 힘찬 항진",1
"해군항공사령부 포항서 창설, '해군 항공작전 통제' 항공 역량 강화",1
해군협회 7대 회장에 심승섭 전 참모총장,1
"해법은 수출...LIG넥스원, 태국 D&S 2022 참가",1
해병대 공격헬기 사업 본격화…'마린온' 탑재 공대공 무장은?,1
"해병대 공격헬기, '마린온 무장형' 가닥…수리온 어디까지 변신하나",1
해병대 공중·지상 통합작전 발전 방안 토론,1
"해병대 상륙공격헬기 국내개발…방사청, KAI와 4천400억 계약",1
해병대 상륙공격헬기 마린온 무장형으로 결론,1
"해병대 상륙공격헬기 사업, ROC 타당성 진단 후 정부가 정책적 결심해야",1
"해병대 상륙공격헬기, 국내 연구개발 확보…4500억 투자",1
"해병대 상륙공격헬기, 삼수 만에 국내 개발로 결론",1
해병대 상륙공격헬기에 '미스트랄' 유도탄… 국산헬기 최초 공중전 대비,1
해병대 상륙공격헬기에 대한 사실과 논란,1
해병대 상륙돌격장갑차-2사업 '급제동'…제2의 K-2전차 되나?,1
"해병대 숙원사업 '서울 회관', 성남 소재 호텔로 대체 추진",1
"해병대 예비역 ""'마린온 무장형' 선정 절차 위법"" 소송",1
해병대 유·무인 복합전투체계 조기 전력화 나선다,1
해병대 주관 첫 국군의 날 행사...오늘 포항에서 개최,1
"해병대, 대연평도서 훈련중 ‘비궁’ 로켓 오발사고",1
"해병대, 작년 탄약고 폭발사고 원인 못 밝혔다···'영구미제'",1
"해병대, 첨단 과학기술 기반 전략기동부대 건설",1
해병대사령관 김계환…육군특수전사령관 손식,1
해상 데이터통신 '링크-22' 2029년 개발…함정·잠수함에 적용,1
"해상작전 헬기 '시호크' 도입, 기계적 공정함이 늘 최선일까",1
"해상작전헬기 와일드캣 운행 재개, 고장 원인은 부품 손상",1
해상작전헬기 현지 시험평가 종료…10월쯤 기종선정 될 듯,1
해안 감시능력 대폭 강화된 레이다 국내 개발한다,1
해양 무기체계 발전 정보 나누고 기술혁신,1
해양 주권과 국익 지켜낼 안보역량 획기적 강화해야,1
해양·안전·조선 산업의 현재와 미래를 한눈에…2020 국제해양·안전대전 개막,1
해양경찰장비법 제정…체계적 장비 도입·관리 가능해져,1
해양무기의 끝판왕 ‘초공동 어뢰’… 수중전 게임체인저 될 핵심전력,1
해양무인체계의 발전과 과제―자율무기로서 해양무인체계의 법적 규제의 현실과 전망,1
해외 미군 60일 동안 이동 금지...美 확진자 6만여 명·사망자 천 명 넘어,1
해외 수출까지 노리는 '함정 최후 보루'…한화vsLIG 승자는,1
해외 주문 쏟아지는데…국내서 발목 잡힌 K-방산,1
해외국방조달시장 가이드북 발간,1
해외무기-장비도입 예산 삭감될 듯,1
해외복합 항공정비 유치 인천항공산업 날개달았다,1
해외영업 최전방 공격수 정기선… 분쟁 없이 HD현대 ‘차기’ 순항,1
"해외인사들 앞 망신 ‘현궁’ 오발사고, 사격통제관 ‘판단미스’ 때문",1
해외출장 가지 말고 K-방산수출 확대하라?,1
해외헬기 도입사업… 특혜논란 대책 필요,1
"해작사, 해양 유·무인 복합전투체계 구축 광폭 행보",1
해킹 막는 인공지능 사령관 개발중,1
해킹 위협 커지는 軍 첨단무기… 2018년 이후 2만2000여건 시도,1
핵무기와 미사일 이동식 발사대 양산 가속화하는 북한,1
핵무장 잠재력 확보하는 ‘무궁화 계획’ 추진을 제안한다,1
핵무장 잠재력 확보하는 ‘무궁화 계획’을 추진하자!,1
핵폭탄도 무색한 미일 동맹 ,1
행방불명 '다솔'이 찾았다...도요샛 4형제 중 셋째,1
"행안부 ‘모바일 고지’·식약처 ‘공유주방’, 혁신·적극행정의 모범",1
"향군, 민간군사기업 사업 추진 “제대군인 일자리 지원 강화”",1
향후 15년간 미래 무기체계 원천 기술 개발·확보 방안 제시,1
"허리띠 졸라매는 조선업계, 명퇴에 임원·부서 축소",1
"허울뿐인 방산 중소기업 우대, 극단적인 ‘파레토 법칙’ 깨라",1
헬기·함포 부품 국산화 성공…공급 안정·예산 절감 ‘두 토끼’,1
헬기조종사 41억 세금 들여 키웠더니…6년간 265명 軍 떠나 '민간'으로,1
혁신기업 2000개 육성 계획에 로펌업계도 ‘우주 각축전’,1
현 정부내 전작권 전환 가능할까,1
현 정부도 KAI 사장 인사 실패,1
"현금 사라지자 '동전 왕국' 흔들…풍산, 11년 만에 적자",1
현금 사라진 시대에도 굳건한 ‘동전 왕국’ 풍산,1
"현대건설, KAI 손잡고 ‘K방산 수출형 패키지’ 공동 개발",1
"현대냐 대우냐, 가열되는 한국형 경항모 수주 경쟁",1
"현대로템 'K2 전차' 폴란드 수출길, 정부가 직접 연다",1
현대로템 ‘비상경영’ 체제 돌입,1
"현대로템 ""K2 전차 3차사업 조기 추진해달라""...1100여개 협력업체 경영난 악화",1
"현대로템 1Q 실적, 이전 분기 대비 영업이익 47% 감소...K2, 수출 아닌 내수 매출 영향",1
현대로템 VS 방사청 장갑차 품질 인증 취소소송 2심 변론,1
"현대로템-레인보우로보틱스, 방산용 다족보행 로봇 개발한다",1
"현대로템, ‘흑표’ K2 전차 3차 양산 사업 수주",1
"현대로템, 10조시장 겨냥 MSPO 참가…K2전차 첫 수출 고삐 당긴다",1
"현대로템, GOP·DMZ 작전용 다목적 무인차량 납품",1
"현대로템, 국군의 날 행사서 무인차 시연",1
"현대로템, 군인·군무원 자녀 장학금 5000만 원 전달",1
"현대로템, 노르웨이 방산업체와 손잡고 K2전차 수출 추진",1
"현대로템, 미래 먹거리 '자율주행 다목적무인차량' 시장 선점",1
"현대로템, 오만에 1조 원 대 K2 흑표전차 수출",1
"현대로템, 유로사토리서 K2전차 홍보",1
"현대로템, 장애물개척전차·K1E1 전차 사업 수주",1
"현대로템, 첨단 무인차량 시연",1
"현대로템, 페루에 차륜형장갑차 첫 수출 달성",1
"현대로템, 폴란드 K2 전차 3개월 조기 납품… 5대 물량 현지 도착",1
"현대로템, 폴란드 수출용 ‘K2 전차’ 출고… “K-방산 위상 높인다”",1
"현대로템, 폴란드 전차 현대화사업 출사표",1
"현대로템, 폴란드서 `전차 10조원` 대박 도전",1
"현대로템, 軍 자율주행 핵심 '라이다' 사업 우선협상대상자 선정",1
"현대로템·KT, 5G 기반 자율주행 차량 개발 협력 ",1
"현대로템·LIG넥스원, 방진회 상대로 보증금 청구소송 배경은",1
"현대로템·한화디펜스, K계열 전차·자주포 무인화사업 본격화",1
"현대로템vs한화디펜스, 무인기동 무기체계 시장선점 놓고 신경전",1
현대와 한화 싸움에…정작 'KDDX'가 안보인다,1
"현대중 vs 대우조선, '마지막 승부'…7조 규모 한국형 차기구축함 수주전",1
현대중공업 ‘한국형 차기구축함’ 개발 본격 추진,1
현대중공업 17일 상장…공모가 기준 시총 5.3조,1
"현대중공업 코스피 상장예비심사 신청, 이르면 8월 입성",1
현대중공업 혁신 행보… 내달부터 복장 자율화,1
"현대중공업, '한국형 경항공모함' 개발…비행갑판 면적 확대",1
"현대중공업, 방산업체와 함정 수출 협력 강화",1
"현대중공업, 상장예비심사 통과…'이번엔 조선 '大漁' 온다'",1
"현대중공업, 스마트 선박 투자 속도···“자율 운항 사업 진출”",1
"현대중공업, 울산급 Batch-II 후속함 입찰제한 소송 이겼다",1
"현대중공업, 조선-해양사업부 통합",1
"현대중공업, 차세대 이지스함 건조 본격화",1
"현대중공업, 필리핀 해군기지에 군수지원센터 구축",1
"현대중공업·대우조선해양 합병, 국내 승인 임박",1
"현대중공업그룹, 창립 50주년사 발간",1
현대중공업이 사상 최대액 수주한 KDDX는,1
현대차 '정의선 시대'… 모빌리티 혁신 앞당긴다,1
현대차 ‘로봇개’ 미국서 소방관 활약,1
"현대차 ‘슈퍼널’, 내달 英 국제에어쇼 첫 데뷔…‘AAM’ 비전 선보인다",1
현대차 달 누빈다,1
"현대차 도심항공 모빌리티 인재영입 활발, 신재원 생태계 구축 힘받아",1
"현대차 슈퍼널, 미국에 '수직이착륙 비행택시' 공장 설립",1
"현대차 슈퍼널, 차세대 기체 'S-A2' 공개…""2028년 상용화""",1
현대차 인사 '대대적 쇄신'…신규 임원 3명 중 1명 40代,1
현대차 첫 女 사외이사에 이지윤,1
"현대차 현대로템 철도사업 매각설 부인, “지분매각 추진 안 해”",1
"현대차 美 UAM 법인 슈퍼널, 허니웰과 전기 항공택시 개발한다",1
"현대차, 계열사 비주력 사업 매각… 전기차·로봇 신사업 집중 <현대위아 ‘모태사업’ 판다>",1
"현대차, 독일 지멘스에 현대로템 지분 매각 추진",1
"현대차, 로봇회사 보스턴 다이내믹스 인수 이유는 '기술력'",1
"현대차, 정의선 의지 실어 도심항공모빌리티사업에 항공인재 끌어모아",1
"현대차, 화물 운송용 무인항공기 개발 착수…2026년 상용화 목표",1
"현대차, 美 로봇개발업체 인수 협의… 정의선 회장 ‘로보틱스 강화’ 구상 탄력",1
"현대차, 英드론업체와 제휴..UAM사업 고도화",1
"현대차·기아, 달 탐사 모빌리티 개발 나선다…연구기관들과 협의체 구성",1
"현대차·한화, 미래 건 '에어택시' 개발…시장성도 입증",1
"현대차·한화, 세계 3대 에어쇼 참가한다…왜?",1
"현대차·한화, 에어쇼 데뷔…‘UAM 기술력’ 세계최고 권위 항공전서 과시",1
"현대차·한화‧대한항공, UAM 사업 선점 위한 발걸음 빨라졌다",1
현대차가 에어쇼에?…도심항공 모빌리티(UAM) 사업 박차,1
현대차그룹 인도네시아에서 '나는 택시' UAM 띄워 보였다,1
"현대차그룹, 美 UAM 전문가 ‘벤 다이어친’ 영입",1
"현대차의 또 다른 도전, 수직 이착륙 가능한 ‘플라잉카’ 만든다 ",1
"현대重 vs 대우조선, 2조원 항공모함 수주 위해 각각 연합전선 구축",1
"현대重 건조한 잠수함서 결함… 대법 ""정부에 58억 배상하라""",1
현대重 직원 '전투함 기밀 유출' 항소심 시작…KDDX 사업 향방은?,1
현대重 직원 추가 확진자 없어…확산세 주춤,1
"현대重, CES 첫 참가… 정기선 사장도 참관",1
"현대重, KR·KRISO와 해상풍력 부유체 공동 개발",1
"현대重, 대우조선해양 인수 3년째 제자리",1
"현대重, 조선업계 최초 '동반성장실' 신설",1
"현대重, 필리핀서 5830억 초계함2척 수주",1
"현대重, 필리핀서 7000억대 경비함 6척 수주",1
"현대重, 英밥콕과 '한국형 경항모' 만든다",1
"현대重·대우조선 합병 EU, 승인하지 않기로",1
현대重의 대우조선 기업결합 ‘파란불’ ,1
현무 낙탄 사고 원인 관성항법장치 센서 오류 추정,1
현무 미사일 개발했던 베테랑… 국방과학硏 폭발 사고로 순직,1
현무-2C 추락 사과한 김승겸 “제어계통 장치 결함으로 사고”,1
현무-4 탄도미사일 첫 시험발사,1
현실이 된 '레이저무기' 어디까지 진화하나 ,1
현실화한 북한의 전술핵 위협… ‘한국판 맨해튼 계획’이 필요하다,1
현안 산적한데…2년간 임단협 지연에 현대重도 ‘몸살’,1
현역 장교가 北 공작원에 군사기밀 유출… 대가는 비트코인,1
"협력이냐, 경쟁이냐… 현대차·한화 ‘미래 먹거리’ 묘한 신경전",1
"호국훈련‥""북한 핵·미사일 위협 상정""",1
"호원대, 국방과학기술 발전 위해 산·학·연 협약",1
"호원대, 호원국방포럼 창립…국방인재 양성 특성화 사업 추진",1
"호주 공군 차세대 훈련기 사업 시동…KAI, 정보요청서 접수",1
호주 공군 차세대 훈련기 수주전 윤곽…KAI 등 3곳 참여,1
"호주 문 두드리는 ‘레드백’, K-방산 낭보 이을까",1
호주 요소수 수송 ‘공중급유기’ 투입 유력,1
호주 진줄 한화디펜스 레드백 과도한 ‘국뽕’은 오히려 독약,1
"호주 합동군수 부사령관, 기품원 방문",1
"호주, 차세대 장갑차 사업 축소 검토…한화 레드백 '조마조마'",1
혹한서 '배터리 성능 유지' 저전압 발열 소재 개발...방위사업청장 표창,1
혼란 자초한 우주항공청설립추진단…올해 개청 가능할까,1
홀로 100㎞ 날아다녔다...실종됐던 美스텔스기 하루 만에 발견,1
"홍남표 창원시장 “창원국가산단, 초일류 산업혁신파크로”",1
"홍영표, 국회 신성장산업포럼...'이제는 드론시대'토론회 개최",1
"홍영표·신영대·이원택 의원, 특수목적선 선진화 단지 토론회 개최",1
"화력 종결자 '유도무기', 한국산 무기 위력 어느 정도일까",1
화생방정찰차-Ⅱ 전력화 완료,1
"화성 야산서 F-5전투기 추락…조종사, 비상탈출 시도했지만 순직",1
"화성-18형, 북 역대 ICBM 기록 경신…대미 위협 수위 높였다",1
"화우, 방위산업 지식재산권·기술보호 법제도 발전 세미나 개최 ",1
"화포탄약시험, 힘들지만 기본이기에 전력투구",1
확진자 쏟아진 청해부대 파병 후 첫 ‘감염병 철수’,1
"회계처리기준 위반 KAI…금융위, 과징금 78억 부과",1
"회삿돈 80억 횡령, 전 한국화이바 회장 자수",1
후반기 한·미연합훈련 종료…전작권 검증은 또 밀렸다,1
후방 지역 연·대대급 부대도 위성통신망 쓴다,1
훈련과 강군의 조건,1
휴니드 'LiFi' 기술 중심 글로벌 방산기업과 협력,1
"휴니드, '국방과학기술대제전'서 국방∙항공분야 3D프린팅 기술력 선보여",1
"휴니드, 4000억대 대용량 무선전송체계 수주",1
"휴니드, GA-ASI와 무인기 레이더 개발 ""7000억 규모""",1
"휴니드, 다국적 방산업체 탈레스와 협력… 해군 지휘통신분야 사업 참여 확대",1
"휴니드, 독일 핸솔트와 '항공전자부품' 공급계약 체결",1
"휴니드, 방산원가 성실성추정제도 요건 달성",1
"휴니드, 수리온 자동비행모듈 창정비 업체 선정",1
"휴니드, 영국 MBDA와 3D 프린팅기술 협력 체결",1
"휴니드, 첨단 무인항공기 MQ-9 리퍼 탑재 항공전자부품 출하",1
"휴니드, 한화시스템과 79억원 규모 ‘Link-16 연동장비’ 공급",1
"휴니드테크놀러지스, TICN 2차 양산 계약 총 3322억원 규모 수주",1
휴대용 전파방해 장치 개발 … 北드론 무력화,1
흑표 능가하는 K3 차기 전차가 넘어야 할 세 가지 장벽,1
힘 받은 문재인정부 4대 무기,1
힘받는 해병대 '4성 장군'…4군 체제로 전환 가속,1
"中 ""대만 PAC3 성능개량 패키지 판매 록히드마틴 제재""",1
"中 공군, 전투기 탑재할 레이저 무기 개발한다",1
"中 액체 메탄 로켓 발사 성공, 발사체 역사의 신기원",1
中 우주굴기 본격화에… 美 우주군 창설로 맞불,1
"中 해상 정찰용 무인헬기 첫 시험비행 성공...""남중국해 해양 감시용도""",1
"中, 군사용 전환 우려 장거리 민간 드론 수출 통제 발표",1
"中, 이례적 단거리미사일 시험…‘대만-美-日 함께 겨냥’",1
"中, 美보다 빨리 ‘위성 레이저 통신망’ 갖춘다",1
中서 납품 軍 CCTV 등 장비서 기밀 빼내는 악성코드 발견,1
"中연구소 “北미사일, 33분만에 美중부 타격 가능”",1
中위성 4년새 2배로… 500개의 눈이 세계를 들여다본다,1
中의 ‘항모 킬러' 미사일 피해...美 하늘에 ‘항공모선’ 띄운다,1
"中항모 잡는 美미사일 대만으로… 바이든, 11억 달러 무기 수출",1
"亞 최대 국제 방산전시회 DX KOREA 2022, 다음달 21일 개막...역대 최대 규모",1
"前 합참 무기 전문가 ""핵 없는 SLBM, 세계적 웃음거리""",1
北 '광명성절' 이틀 앞으로…열병식 대신 정치행사 무게,1
"北 '미사일 발사관' 등장에 국정원 ""모종의 액션 가능성""",1
北 '인민군 창설 75주년' 야간열병식 개최... ICBM 등 신무기 동원 가능성,1
"北 ‘괴물ICBM’ 실전배치, 대기권 재진입-다탄두 검증만 남아",1
北 ‘총격’ 사과 않는데도… 판문점·철거 GP 찾은 통일부 장관,1
北 “고체연료 극초음속 IRBM 성공”… 軍 “압도적 대응”,1
北 “군사정찰위성 곧 발사”,1
北 “美 안보리 소집은 도발”… 美 ‘평양 타격’ ICBM 시험 예고,1
北 “美 정찰기가 영공 침범”에 軍 “거짓말”,1
"北 5일 만에 탄도미사일 발사...실패 1발, 평양 인근에 떨어졌을 수도",1
北 9·9절 ‘심야 열병식’ 진행하나… SLBM 등 신무기 등장 주목,1
"北 ICBM 역대 최장 '74분 비행' ""화성-18형' 성능 개량 가능성""",1
北 경비정 NLL 침범…해군 경고사격에 퇴각,1
北 공공·민간 무차별 공격…컨트롤타워 없는 '사이버전쟁',1
北 공중위협 변화 대응… 방공전력 발전·미래 혁신 방안 모색,1
北 군용기 12대 무력시위… 軍 전투기 30여대 맞대응,1
北 노동당 창건일 앞두고 美 조기경보기 한반도 전개,1
北 눈치 보다 9개월 만에… F-35 전력화 행사 12월 열기로 ,1
"北 도발 대응 軍미사일, 이젠 과기부 허가 없이 쏜다",1
北 도발에 뛰는 방산주,1
北 도발을 구호로 막을 순 없다,1
北 또 ‘핵어뢰’… 군통신선 사흘째 무응답,1
北 무인기 잡는다…軍 ‘헬기 장착 드론건’ 도입,1
"北 무인기·中 비밀경찰…정보위, 오늘 국정원 현안보고",1
北 미사일 70발 쏘자… 국민 10명 중 7명 '3축 체계 강화' 지지,1
北 미사일 발사 전 타격... 美 '극초음속' 미사일 시험 성공,1
北 미사일 위협 감시할 초소형위성 2022년부터 개발,1
北 미사일 진짜 막을 수 있나? '킬체인' 회의론,1
"北 미사일 탐지·추적·요격의 '눈', 레이더 기술 어디까지 왔나",1
北 미사일도 막는다?…공군 영역 넘보는 육군,1
北 민간인에 뚫린 최전방 과학화 경계 시스템,1
北 비판 부담 컸나… 공군 ‘F35A 스텔스 전력화’ 비공개 행사로,1
北 예고한 거리 8분의 1 날다 추락… “2단 추진체 기술적 문제”,1
北 위성이 찍은 서울…대통령실 있는 삼각지 '흐릿',1
北 위협 맞서 한국형 미사일 방어 체계 강화...레일건·한국형 사드 개발,1
北 위협에 美무기 도입 '맞대응'.. 되레 쪼그라든 韓 방위산업,1
"北 이틀간 쏜 초대형방사포, 모두 성주 사드기지 노렸다",1
"北 장거리 순항미사일, 소형화·경량화 핵탄두 탑재 우려",1
北 장사정포 갱도 타격 가능한 무기 개발 나선다,1
"北 장사정포 요격 무기, 구미서 만든다",1
北 전술유도무기 공개에 韓도 전술 지대지 미사일 제작,1
北 총격 군사합의 위반인데… 軍 저자세,1
北 최신예기도 격추 가능... 국산 무인 스텔스 전투기 편대 뜬다,1
北 탄도미사일 쏘면 공군전력 35% 피해…대안은?,1
"北 포탄 막는 'K아이언돔'…LIG넥스원, 체계개발 착수",1
北 핵고도화 맞서려면 대북 확장억제를 ‘확장’해야,1
北 핵어뢰 ‘해일’ 사냥할 국산‘요격용 어뢰’ 개발 착수,1
"北, 1500㎞ 날아간 ‘SLCM’ 과시 … 핵탄두 탑재 능력 확보했나",1
"北, 1주일 새 4번 ‘미사일 도발’… 尹 “한미 간 압도적 대응”",1
"北, SLBM 추정 미사일 발사…정부, 유엔 안보리 결의 위반 규탄",1
"北, TEL서 ICBM 발사 추정 영상…하필 지금 공개한 이유",1
"北, 경제난 속 열병식?...무인기 공개·위성 재발사 주목",1
"北, 고체연료 ICBM+'화성 17형' 다수 공개… '장거리 타격력' 과시",1
"北, 김정은 예고대로 통신채널 복원…南 “남북관계 진전 기대”",1
"北, 단거리 탄도미사일 발사...美 핵 항모 입항에 '무력 시위'",1
"北, 당 대회 축하 열병식 준비…'국가방위력' 과시할 듯",1
"北, 동·서해상 130발 포병 사격… 軍 “9·19 합의 위반”",1
"北, 동해로 중거리탄도미사일… 요격 어려운 ‘극초음속’ 가능성",1
"北, 동해상 탄도미사일 2발 발사...""최대 고도 약 550km, 비행 거리 약 500km 추정""",1
"北, 방사포 2발 서해로 쏴… 한달만에 도발 재개",1
"北, 별 반응 없이 남한·일본만 비난",1
"北, 보조날개 달린 신형 ‘미니 SLBM’ 추정 탄도미사일 1발 쏴…2천t급 잠수함서 발사 가능성",1
"北, 비핵화 조건으로 '군축' 요구 가능성···KAMD로 재도발 대비해야",1
"北, 사흘만에 또… 이번엔 동해상 단거리 탄도미사일 수발",1
"北, 신형 고체연료 ICBM 처음 쐈다",1
"北, 오물풍선 또 살포… 올들어 8번째",1
"北, 올 다섯번째 순항미사일 도발",1
"北, 용산 대통령실 사진 공개에…정부, 고화질 평양 사진으로 맞불",1
"北, 이번엔 IRBM 도발… 日 넘어 괌까지 타격권",1
"北, 이번엔 서해로… 전술핵 탑재 가능 순항미사일 여러 발 쐈다",1
"北, 이틀간격 사거리 다른 미사일 3종 쏴… 한미일 순차 위협",1
"北, 장사정포 도발 원점 찾아내는 ‘대포병탐지레이더-II’",1
"北, 전략순항미사일 ‘불화살-3-31’ 발사 공개… 신종 핵타격 무기 3종 열흘만에 줄줄이 과시",1
"北, 정찰위성 도발… 정부 “강행 땐 응분의 대가”",1
"北, 주중 ICBM 발사 가능성… 美정찰기, 동향 주시",1
"北, 한·미·일 ‘확장억제 강화’ 발표 후 첫 도발…“미, 도박 후회할 것”",1
"北, 한달만에 또 도발… 단거리 탄도미사일 동해로 3발 이상 쏴",1
"北, 한미 지휘체계 마비시킬 EMP탄 시험했나",1
"北, 한미국방회담 강력반발 ""美의 군사 기도에 초강력 대응""",1
"北, 해안포사격 5일만에 또 무력도발… 대남 기습타격 능력 과시",1
"北, 해킹 접속지는 ‘평양 류경동’...레이저 무기 대놓고 빼갔다",1
"北1단로켓, 40여개 조각나… 軍, 자폭 장치 가능성 제기",1
北과 맞닿은 DMZ·판문점·도보다리… 헤인스 ‘한반도 평화’ 상징 다 훑었다,1
北동창리 ‘새 위성발사대’ 추정시설 속도…선전효과 큰 시점에 쏠듯,1
"北무인기 잡는 '재머' 이미 국내 있는데…軍 ""4년 내 개발하겠다""",1
北무인기 잡는 ‘한국형 스타워즈’ 레이저 무기 개발됐다,1
"北무인기 휘젓는데…국회, 드론 국방예산 260억 깎았다",1
北미사일 고도화하는데...軍 장거리레이더 사업 난항,1
北미사일 대응한다더니… 北이 쏜다고 미사일훈련 취소한 軍,1
北미사일 잡을 '조기경보위성' 2030년 도입 추진,1
北방사포 잡을 '아이언돔' 개발 3~4년 늦어져,1
"北선박, 해무+고장 탓 표류…식사 거부하며 귀환 희망",1
"北에 뚫린 KAI, 해킹방지 ‘망 분리’ 제대로 안했다",1
北을 ‘적’이라 부른다고 軍 기강이 설까,1
"北이 시험발사 극초음속활공체 미사일, 우리 軍도 개발 착수",1
北장사정포 잡을 한국형 미사일사업 ‘불발’,1
北전력망 마비 ‘정전탄’ 전력화… 무인기 대응에 5600억 투입,1
北지하갱도 속 진지 정밀 타격 가능… 軍 ‘한국형 에이태큼스’ 첫 시험발사,1
印尼 속썩이지만 포기할 수 없는 한국형 전투기 사업,1
尹 'K방산' 수출신화 이끈 방산업체 격려 나선다,1
"尹 '카르텔' 지적에 ""출연연 R&D 예산 25% 삭감"" 통보",1
尹 '항공우주청' 신설 공약했지만..먼저 따져봐야 할 조건,1
尹 ‘우크라 무기 지원’에 러시아 발끈...국방부 “군사 지원 검토 지시 없어”,1
"尹 ""'한국판 NASA' 인재 찾아라""…美·佛·유럽 우주국까지 갔다",1
尹 “방산·원전·인프라 협력 확대” 두다 “K무기 폴란드 생산 희망”,1
尹 “베트남과 안보협력 강화…방위산업 협력 확대”,1
"尹 당선인, 용산 국방부 청사 대통령실 확정…'용산 대통령' 시대 개막",1
"尹 대통령 “K-방산, 무에서 유 창조하며 새 역사 써”",1
